digits,t,d,side,norm4,model_mean,survival
150,617577986591409362927404002869624792123807971705205718985162368825050547966473459614129950997151403300575405957638241047250679320633323254033570396317,15597038064,d-1,0.18862,9862166728.8,0.206146
150,615578104808197831278266890772687240448203406160248704634156464375983166989747860473692573648044716740713299897405581145188636917577302741774356503529,1444199718,d-1,0.01747,3812107483.5,0.667648
150,600790069128924637486392035849145562011344265895235805990820610381936329724647376405166319523406511171431041028135922974394540266199525130992715480141,5130102996,d+1,0.06206,2680799102.6,0.150273
150,528811174292312723734329355198839336559493020368050275036956474251449945479369906592339459566010262345017319243593001942570735132344075145946426708257,5340553872,d+1,0.06471,6845660776.6,0.447547
150,957660776928956993120003217121595947398837987103346473577082082861654252301577752652451978328354196666577727301117750359554777722058221105338526337991,8204450376,d+1,0.09869,9665695210.5,0.418462
150,365885148960483825928180096640549851587901251379575113374658080977944666253447443440069904959674769392756199544932850916464211290436502900589060407241,1664402166,d+1,0.02026,3415273452.1,0.598538
150,573059947150807605514473710924453034796333669391734007336281222973420744390616366710164034213252651445603677832417870180304468998159650213912627215691,3079038,d+1,0.00004,2090513141.1,0.997876
150,885851436097238598630527001946932414489935240252760119951028360616562287153839096457168440532895623995087560840817101800847685499463768839075687920551,1425888228,d+1,0.01717,3312197195.1,0.633837
150,241198193360964265376490976252527496800790373563069188875781163201948873383882335204544070228026145113926825788987968883773077959045041675323732418047,7612049592,d+1,0.09311,3768467984.9,0.135920
150,895503574526147867416871132820553539982036958530762251261464192651744886481277890776311324101628083287833917520319110271305482984806798825063214943429,1196003358,d+1,0.01440,1177278074.1,0.355236
150,572993209102092337063976922220642458132923137431462111311311931168712849806749489933504364606333816521096503445019404233538069669933309096894688222939,7653778938,d+1,0.09264,4043464994.8,0.153302
150,588571422267629360298376243138666606761303462122435618028190159919613132269452373368897642819710915505213500066644781468655397027191699136423833370489,5222429040,d-1,0.06319,2290644183.2,0.106306
150,692801005468651463369698373066244782484468847448829107033286467289264384080912490253619744825997044401181790536080243232930604241892353514012380824251,1434050838,d-1,0.01732,3865584424.2,0.673161
150,711261353317640035217894319532068637082938048366116521975982516370658721908891003297608961980030581851637704644554696607374454462434173872101850054631,116061948,both,0.00140,4186160454.2,0.966903
150,636089201312973083128023275464080000260151982719465151302303421969437552042404557761130525927597189357611077331290966502200123505308533110299826418151,26291362668,d-1,0.31783,10703883570.9,0.090116
150,268369200405596590419754141367878580176927345522132201243755469083274302747707603172274826596639064013441810600819522565896077396503783942090266692897,14202191742,d+1,0.17349,2809769759.5,0.008219
150,321336113810279650296966820801697693157600436989354238378329184807578918174608934084731562105304271857982053379750924407311977379539922476387234241227,2912482212,d+1,0.03550,3660749986.6,0.440746
150,348008542419398698456548852575595234437616512653603157839735825918113103448125223130977281559579124436061593285676231028455749067575708753379218477451,1456093218,d-1,0.01773,8309189807.0,0.824001
150,755891514976756830278333543303564614352567432450710243734831521789934864016773804367936931511146350204827173116063992402638846927907549471225970674629,1119592140,d+1,0.01351,1371438826.3,0.431771
150,314055675876717654038210128087232395518096551087232856206246128861850802021080497819113389654756827364686452624811258129105595794907144237503447392631,8107414158,d-1,0.09885,4844847374.1,0.188810
150,298636355633025268136754853642781664342708644431112110303182754039234238075182223517967671651090512304296673515355472541996975034153034527117748336097,7409746014,d-1,0.09040,8659091907.6,0.415600
150,396463676795436376339115812298419004926728687990275416521408232306142712068314700506570332582999146152739524755067437703926238179039136638974990215127,12805902822,d-1,0.15570,7152991056.0,0.168975
150,709801588460092999860398546001518149098232850756118909148887872278040389221286580409910245397539446623464001291062348450563247060400806355499248219967,2201238192,d-1,0.02658,10569811978.2,0.796113
150,880409463642346334182529011663168082878703464160804654574736482774399095011898123459347838324195774981883963298966068137871290546175677424504289058597,4645416954,d-1,0.05594,4833564999.4,0.374770
150,902556664071175762791758447391998946498745517661860624768288272569207343617688814853406882363147891930615442918774809990335147344493852564658554598631,2650577886,d+1,0.03191,4701178484.9,0.554480
150,174322625468098408656281505386986070001023302404141888370919486902303453275334010636245640799133098032276843179542882268526844787781046688449912240071,37153829406,d+1,0.45625,7392158530.1,0.008425
150,448726305107139442163277130635903749999491270786981231634387423307253825258287902196277585448630962192285861921656817901894945903376944501266747140887,1797143304,d-1,0.02182,2871651960.4,0.521120
150,452750866104593769621430407206002297862449937305641478192762370853765366171100778668488159319770590989872963464039788616447501401188617412311850050519,2143576968,d+1,0.02602,2082664461.5,0.350717
150,831328537467445163130681940639601099258483221571136896024996033697780594078316209350907226449479810585348526518854768927370643151422489026211964980689,565139982,d+1,0.00681,3227642718.1,0.823746
150,988635565434481295165483958603591749006932959068763892981137019715041428657760401408604489741183896189284848740802267192330044302937758606698799550911,1106823078,d+1,0.01331,6397751145.1,0.826064
150,685938955924957377903525190794280570737514878156284681498588856629699253238578269031718042452526424187553545179550050962564512617184115475443930599869,530851272,d+1,0.00641,1619102577.8,0.703516
150,198946568540247891441363063171399851175963460498375454456850968321690502592616671121881233974845031357607678232715240950917662703665656881516331290269,439196748,d+1,0.00538,1366980131.5,0.708225
150,247579474213250927489034667683263465479789392968182513218459157061270283287418719284366810623450746741057449930920189332725518982227807492898998174977,1352385612,d-1,0.01654,3401215062.0,0.655059
150,164052050250407178851295982754468324259270592492257016179015230860310337033842759752643419328963179648103408925474744893971677680345460287609352465851,6409395366,d+1,0.07877,5436389068.8,0.303410
150,914259565945963068079027313582970746559616076594777885107487702701644376474493862539252705180106352470880847430973058849353269514572623532887896953371,1764563148,both,0.02124,5462197740.0,0.706989
150,848478078816134626604557555992808379106961934887570444192077093533467905221097036411656903664468686682010820876781122446073200073057149128702724693997,10609960992,d+1,0.12782,6236819879.0,0.183888
150,954832576580586149556107249933143658379007016841903040562721613183166860507234306243712388741483201970339695387455769403792915815768383475509471236037,9148657374,d-1,0.11006,3610644447.3,0.083820
150,167020964058696099485376026002344403914778920373177498351545905978972409979571264259231641236105776504734563977168656261667969180922619444036867145707,11516687652,d+1,0.14150,7804351865.3,0.228091
150,606068582726340683774011330863784770822917759636650763805553828799701043276713679404082061130203926686412768550241795175144537249585747449419244767221,1065107916,d+1,0.01288,3475179455.0,0.719060
150,809513138635971128148330113494717101124003277949254897153153538205267913830492571950215391716484682512907469666691187968014237433898061110799979176281,9464254896,d+1,0.11408,5038355609.9,0.155398
150,117834738941169071043005585709503160935450669785150233053124957752021980700028580270947598018208444868848635651688640301348221446819495385491913651029,4003677132,d+1,0.04940,2963124054.8,0.256964
150,574037462984879318515156174945046141190071938660905499035938299199992572445528248978834548473068837049897977029446471070274693778561133181525533732027,493147002,d+1,0.00597,2483935141.1,0.803939
150,359846065503533535737652863725376940129944645460278417148175422579405121642050745170910942711140618176889503489114590451517570361823641142477890499819,11303056218,d-1,0.13759,3868316662.4,0.058394
150,747586194602088846022482345083549145118135391242569961291547448585135210715352604640990072364817231160326931505707099437909682874381750079206564606021,2470017936,d+1,0.02980,10448529753.7,0.773149
150,696783642556698002186145912282344695938614777380965815271340413641908735374196851764210538207805410388596690695233174521605718408969095307244337182271,1371558468,both,0.01656,4447385622.2,0.717576
150,469198754360826667275822866402658240891485635577838732297465668943223975616172562305667377828853790878997274474660147221840472064698768086131789021907,877803492,d-1,0.01065,8209316115.7,0.886018
150,134142276785542498819559671830960150118850286192522745220456054331038692691604579887427905524904804175534906593063593119991443529440717354084934066109,2222772678,d+1,0.02738,1726483941.2,0.273138
